"hesap";"ham_meta_adi";"meta_reklam_id";"reklam_seti_ham_adi";"kampanya_ham_adi";"durum";"yaratici_ham_adi";"cta";"destination";"yaratici_metin_ve_baslik";"yaratici_dil_sinyali";"yaratici_kimlik_kalitesi";"yaratici_ailesi";"kunye_kaniti";"insan_notu"
"Doruk Hospital";"Obezite Cerrahisi - İngiltere - Tümü - EN - Obesity Surgery Center - 29";"120214552851540080";"Obezite - Obezite Cerrahisi -  Avrupa Bölgesi - Tümü - EN - Obesity Surgery Center - Statik Set";"Obezite - Obezite Cerrahisi -  Avrupa Bölgesi - Tümü - EN - Obesity Surgery Center";"ADSET_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Obezite Cerrahisi - İngiltere - Tümü - EN - Obesity Surgery Center - 5";"120214552851580080";"Obezite - Obezite Cerrahisi -  Avrupa Bölgesi - Tümü - EN - Obesity Surgery Center - Statik Set";"Obezite - Obezite Cerrahisi -  Avrupa Bölgesi - Tümü - EN - Obesity Surgery Center";"ADSET_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Obezite Cerrahisi - İngiltere - Tümü - EN - Obesity Surgery Center - 24";"120214552851760080";"Obezite - Obezite Cerrahisi -  Avrupa Bölgesi - Tümü - EN - Obesity Surgery Center - Statik Set";"Obezite - Obezite Cerrahisi -  Avrupa Bölgesi - Tümü - EN - Obesity Surgery Center";"ADSET_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Obezite Cerrahisi - İngiltere - Tümü - EN - Obesity Surgery Center - 2";"120214552851600080";"Obezite - Obezite Cerrahisi -  Avrupa Bölgesi - Tümü - EN - Obesity Surgery Center - Statik Set";"Obezite - Obezite Cerrahisi -  Avrupa Bölgesi - Tümü - EN - Obesity Surgery Center";"ADSET_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Obezite Cerrahisi - İngiltere - Tümü - EN - Obesity Surgery Center - 11";"120214552851640080";"Obezite - Obezite Cerrahisi -  Avrupa Bölgesi - Tümü - EN - Obesity Surgery Center - Statik Set";"Obezite - Obezite Cerrahisi -  Avrupa Bölgesi - Tümü - EN - Obesity Surgery Center";"ADSET_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Obezite Cerrahisi - İngiltere - Tümü - EN - Obesity Surgery Center - 19";"120214552851710080";"Obezite - Obezite Cerrahisi -  Avrupa Bölgesi - Tümü - EN - Obesity Surgery Center - Statik Set";"Obezite - Obezite Cerrahisi -  Avrupa Bölgesi - Tümü - EN - Obesity Surgery Center";"ADSET_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Obezite Cerrahisi - İngiltere - Tümü - EN - Obesity Surgery Center - 9";"120214552851630080";"Obezite - Obezite Cerrahisi -  Avrupa Bölgesi - Tümü - EN - Obesity Surgery Center - Statik Set";"Obezite - Obezite Cerrahisi -  Avrupa Bölgesi - Tümü - EN - Obesity Surgery Center";"ADSET_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Obezite Cerrahisi - İngiltere - Tümü - EN - Obesity Surgery Center - 12";"120214552851550080";"Obezite - Obezite Cerrahisi -  Avrupa Bölgesi - Tümü - EN - Obesity Surgery Center - Statik Set";"Obezite - Obezite Cerrahisi -  Avrupa Bölgesi - Tümü - EN - Obesity Surgery Center";"ADSET_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Obezite Cerrahisi - İngiltere - Tümü - EN - Obesity Surgery Center - 23";"120214552851800080";"Obezite - Obezite Cerrahisi -  Avrupa Bölgesi - Tümü - EN - Obesity Surgery Center - Statik Set";"Obezite - Obezite Cerrahisi -  Avrupa Bölgesi - Tümü - EN - Obesity Surgery Center";"ADSET_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Obezite Cerrahisi - İngiltere - Tümü - EN - Obesity Surgery Center - 27";"120214552851770080";"Obezite - Obezite Cerrahisi -  Avrupa Bölgesi - Tümü - EN - Obesity Surgery Center - Statik Set";"Obezite - Obezite Cerrahisi -  Avrupa Bölgesi - Tümü - EN - Obesity Surgery Center";"ADSET_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Obezite Cerrahisi - İngiltere - Tümü - EN - Obesity Surgery Center - 4";"120214552851620080";"Obezite - Obezite Cerrahisi -  Avrupa Bölgesi - Tümü - EN - Obesity Surgery Center - Statik Set";"Obezite - Obezite Cerrahisi -  Avrupa Bölgesi - Tümü - EN - Obesity Surgery Center";"ADSET_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Obezite - Obezite Cerrahisi -  Amerika - Tümü - EN - Obesity Surgery Center - 4";"120214894253940080";"Obezite - Obezite Cerrahisi -  Amerika - Tümü - EN - Obesity Surgery Center - Statik Set";"Obezite - Obezite Cerrahisi -  Amerika - Tümü - EN - Obesity Surgery Center";"ADSET_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Obezite Cerrahisi - İngiltere - Tümü - EN - Obesity Surgery Center - 28";"120214552851690080";"Obezite - Obezite Cerrahisi -  Avrupa Bölgesi - Tümü - EN - Obesity Surgery Center - Statik Set";"Obezite - Obezite Cerrahisi -  Avrupa Bölgesi - Tümü - EN - Obesity Surgery Center";"ADSET_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Obezite Cerrahisi - İngiltere - Tümü - EN - Obesity Surgery Center - 7";"120214552851610080";"Obezite - Obezite Cerrahisi -  Avrupa Bölgesi - Tümü - EN - Obesity Surgery Center - Statik Set";"Obezite - Obezite Cerrahisi -  Avrupa Bölgesi - Tümü - EN - Obesity Surgery Center";"ADSET_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Obezite Cerrahisi - İngiltere - Tümü - EN - Obesity Surgery Center - 3";"120214552851560080";"Obezite - Obezite Cerrahisi -  Avrupa Bölgesi - Tümü - EN - Obesity Surgery Center - Statik Set";"Obezite - Obezite Cerrahisi -  Avrupa Bölgesi - Tümü - EN - Obesity Surgery Center";"ADSET_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Obezite Cerrahisi - İngiltere - Tümü - EN - Obesity Surgery Center - 18";"120214552851700080";"Obezite - Obezite Cerrahisi -  Avrupa Bölgesi - Tümü - EN - Obesity Surgery Center - Statik Set";"Obezite - Obezite Cerrahisi -  Avrupa Bölgesi - Tümü - EN - Obesity Surgery Center";"ADSET_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Obezite Cerrahisi - İngiltere - Tümü - EN - Obesity Surgery Center - 20";"120214552851720080";"Obezite - Obezite Cerrahisi -  Avrupa Bölgesi - Tümü - EN - Obesity Surgery Center - Statik Set";"Obezite - Obezite Cerrahisi -  Avrupa Bölgesi - Tümü - EN - Obesity Surgery Center";"ADSET_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Obezite Cerrahisi - İngiltere - Tümü - EN - Obesity Surgery Center - 8";"120214552851570080";"Obezite - Obezite Cerrahisi -  Avrupa Bölgesi - Tümü - EN - Obesity Surgery Center - Statik Set";"Obezite - Obezite Cerrahisi -  Avrupa Bölgesi - Tümü - EN - Obesity Surgery Center";"ADSET_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Obezite Cerrahisi - İngiltere - Tümü - EN - Obesity Surgery Center - 10";"120214552851590080";"Obezite - Obezite Cerrahisi -  Avrupa Bölgesi - Tümü - EN - Obesity Surgery Center - Statik Set";"Obezite - Obezite Cerrahisi -  Avrupa Bölgesi - Tümü - EN - Obesity Surgery Center";"ADSET_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Obezite Cerrahisi - İngiltere - Tümü - EN - Obesity Surgery Center - 26";"120214552851680080";"Obezite - Obezite Cerrahisi -  Avrupa Bölgesi - Tümü - EN - Obesity Surgery Center - Statik Set";"Obezite - Obezite Cerrahisi -  Avrupa Bölgesi - Tümü - EN - Obesity Surgery Center";"ADSET_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Obezite Cerrahisi - İngiltere - Tümü - EN - Obesity Surgery Center - 22";"120214552851750080";"Obezite - Obezite Cerrahisi -  Avrupa Bölgesi - Tümü - EN - Obesity Surgery Center - Statik Set";"Obezite - Obezite Cerrahisi -  Avrupa Bölgesi - Tümü - EN - Obesity Surgery Center";"ADSET_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Obezite - Obezite Cerrahisi -  Amerika - Tümü - EN - Obesity Surgery Center - 17";"120214894253820080";"Obezite - Obezite Cerrahisi -  Amerika - Tümü - EN - Obesity Surgery Center - Statik Set";"Obezite - Obezite Cerrahisi -  Amerika - Tümü - EN - Obesity Surgery Center";"ADSET_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Obezite - Obezite Cerrahisi -  Amerika - Tümü - EN - Obesity Surgery Center - Obesity Surgery Center - 12";"120214894253680080";"Obezite - Obezite Cerrahisi -  Amerika - Tümü - EN - Obesity Surgery Center - Statik Set";"Obezite - Obezite Cerrahisi -  Amerika - Tümü - EN - Obesity Surgery Center";"ADSET_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Obezite - Obezite Cerrahisi -  Amerika - Tümü - EN - Obesity Surgery Center - 3";"120214894253640080";"Obezite - Obezite Cerrahisi -  Amerika - Tümü - EN - Obesity Surgery Center - Statik Set";"Obezite - Obezite Cerrahisi -  Amerika - Tümü - EN - Obesity Surgery Center";"ADSET_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Obezite - Obezite Cerrahisi -  Amerika - Tümü - EN - Obesity Surgery Center  - 2";"120214894253650080";"Obezite - Obezite Cerrahisi -  Amerika - Tümü - EN - Obesity Surgery Center - Statik Set";"Obezite - Obezite Cerrahisi -  Amerika - Tümü - EN - Obesity Surgery Center";"ADSET_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Obezite - Obezite Cerrahisi -  Amerika - Tümü - EN - Obesity Surgery Center  - 28";"120214894253910080";"Obezite - Obezite Cerrahisi -  Amerika - Tümü - EN - Obesity Surgery Center - Statik Set";"Obezite - Obezite Cerrahisi -  Amerika - Tümü - EN - Obesity Surgery Center";"ADSET_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Obezite - Obezite Cerrahisi -  Amerika - Tümü - EN - Obesity Surgery Center - 29";"120214894253840080";"Obezite - Obezite Cerrahisi -  Amerika - Tümü - EN - Obesity Surgery Center - Statik Set";"Obezite - Obezite Cerrahisi -  Amerika - Tümü - EN - Obesity Surgery Center";"ADSET_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Obezite - Obezite Cerrahisi -  Amerika - Tümü - EN - Obesity Surgery Center - 8";"120214894253610080";"Obezite - Obezite Cerrahisi -  Amerika - Tümü - EN - Obesity Surgery Center - Statik Set";"Obezite - Obezite Cerrahisi -  Amerika - Tümü - EN - Obesity Surgery Center";"ADSET_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Obezite - Obezite Cerrahisi -  Amerika - Tümü - EN - Obesity Surgery Center  - 26";"120214894253570080";"Obezite - Obezite Cerrahisi -  Amerika - Tümü - EN - Obesity Surgery Center - Statik Set";"Obezite - Obezite Cerrahisi -  Amerika - Tümü - EN - Obesity Surgery Center";"ADSET_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Obezite - Obezite Cerrahisi -  Amerika - Tümü - EN - Obesity Surgery Center - 24";"120214894253880080";"Obezite - Obezite Cerrahisi -  Amerika - Tümü - EN - Obesity Surgery Center - Statik Set";"Obezite - Obezite Cerrahisi -  Amerika - Tümü - EN - Obesity Surgery Center";"ADSET_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Obezite - Obezite Cerrahisi -  Amerika - Tümü - EN - Obesity Surgery Center  - 11";"120214894253920080";"Obezite - Obezite Cerrahisi -  Amerika - Tümü - EN - Obesity Surgery Center - Statik Set";"Obezite - Obezite Cerrahisi -  Amerika - Tümü - EN - Obesity Surgery Center";"ADSET_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Obezite - Obezite Cerrahisi -  Amerika - Tümü - EN - Obesity Surgery Center - 1 dakika & 15 sn Set- 9";"120214894253590080";"Obezite - Obezite Cerrahisi -  Amerika - Tümü - EN - Obesity Surgery Center - Statik Set";"Obezite - Obezite Cerrahisi -  Amerika - Tümü - EN - Obesity Surgery Center";"ADSET_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Obezite - Obezite Cerrahisi -  Amerika - Tümü - EN - Obesity Surgery Center - 16";"120214894253700080";"Obezite - Obezite Cerrahisi -  Amerika - Tümü - EN - Obesity Surgery Center - Statik Set";"Obezite - Obezite Cerrahisi -  Amerika - Tümü - EN - Obesity Surgery Center";"ADSET_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Obezite - Obezite Cerrahisi -  Amerika - Tümü - EN - Obesity Surgery Center  - 6";"120214894253560080";"Obezite - Obezite Cerrahisi -  Amerika - Tümü - EN - Obesity Surgery Center - Statik Set";"Obezite - Obezite Cerrahisi -  Amerika - Tümü - EN - Obesity Surgery Center";"ADSET_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Obezite - Obezite Cerrahisi -  Amerika - Tümü - EN - Obesity Surgery Center - 19";"120214894254000080";"Obezite - Obezite Cerrahisi -  Amerika - Tümü - EN - Obesity Surgery Center - Statik Set";"Obezite - Obezite Cerrahisi -  Amerika - Tümü - EN - Obesity Surgery Center";"ADSET_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Obezite - Obezite Cerrahisi -  Amerika - Tümü - EN - Obesity Surgery Center  - 21";"120214894253990080";"Obezite - Obezite Cerrahisi -  Amerika - Tümü - EN - Obesity Surgery Center - Statik Set";"Obezite - Obezite Cerrahisi -  Amerika - Tümü - EN - Obesity Surgery Center";"ADSET_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Obezite - Obezite Cerrahisi -  Amerika - Tümü - EN - Obesity Surgery Center - 7";"120214894253600080";"Obezite - Obezite Cerrahisi -  Amerika - Tümü - EN - Obesity Surgery Center - Statik Set";"Obezite - Obezite Cerrahisi -  Amerika - Tümü - EN - Obesity Surgery Center";"ADSET_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Obezite - Obezite Cerrahisi -  Amerika - Tümü - EN - Obesity Surgery Center - 20";"120214894253550080";"Obezite - Obezite Cerrahisi -  Amerika - Tümü - EN - Obesity Surgery Center - Statik Set";"Obezite - Obezite Cerrahisi -  Amerika - Tümü - EN - Obesity Surgery Center";"ADSET_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Obezite - Obezite Cerrahisi -  Amerika - Tümü - EN - Obesity Surgery Center  - 10";"120214894253660080";"Obezite - Obezite Cerrahisi -  Amerika - Tümü - EN - Obesity Surgery Center - Statik Set";"Obezite - Obezite Cerrahisi -  Amerika - Tümü - EN - Obesity Surgery Center";"ADSET_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Obezite - Obezite Cerrahisi -  Amerika - Tümü - EN - Obesity Surgery Center  23";"120214894253530080";"Obezite - Obezite Cerrahisi -  Amerika - Tümü - EN - Obesity Surgery Center - Statik Set";"Obezite - Obezite Cerrahisi -  Amerika - Tümü - EN - Obesity Surgery Center";"ADSET_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Obezite - Obezite Cerrahisi -  Amerika - Tümü - EN - Obesity Surgery Center - 14";"120214894253950080";"Obezite - Obezite Cerrahisi -  Amerika - Tümü - EN - Obesity Surgery Center - Statik Set";"Obezite - Obezite Cerrahisi -  Amerika - Tümü - EN - Obesity Surgery Center";"ADSET_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Obezite - Obezite Cerrahisi -  Amerika - Tümü - EN - Obesity Surgery Center  - 5";"120214894253830080";"Obezite - Obezite Cerrahisi -  Amerika - Tümü - EN - Obesity Surgery Center - Statik Set";"Obezite - Obezite Cerrahisi -  Amerika - Tümü - EN - Obesity Surgery Center";"ADSET_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Obezite - Obezite Cerrahisi -  Amerika - Tümü - EN - Obesity Surgery Center  - 13";"120214894253540080";"Obezite - Obezite Cerrahisi -  Amerika - Tümü - EN - Obesity Surgery Center - Statik Set";"Obezite - Obezite Cerrahisi -  Amerika - Tümü - EN - Obesity Surgery Center";"ADSET_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Obezite - Obezite Cerrahisi -  Amerika - Tümü - EN - Obesity Surgery Center - 27";"120214894253900080";"Obezite - Obezite Cerrahisi -  Amerika - Tümü - EN - Obesity Surgery Center - Statik Set";"Obezite - Obezite Cerrahisi -  Amerika - Tümü - EN - Obesity Surgery Center";"ADSET_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Obezite - Obezite Cerrahisi -  Amerika - Tümü - EN - Obesity Surgery Center  - 18";"120214894254010080";"Obezite - Obezite Cerrahisi -  Amerika - Tümü - EN - Obesity Surgery Center - Statik Set";"Obezite - Obezite Cerrahisi -  Amerika - Tümü - EN - Obesity Surgery Center";"ADSET_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Obezite - Obezite Cerrahisi -  Amerika - Tümü - EN - Obesity Surgery Center  - 22";"120214894253890080";"Obezite - Obezite Cerrahisi -  Amerika - Tümü - EN - Obesity Surgery Center - Statik Set";"Obezite - Obezite Cerrahisi -  Amerika - Tümü - EN - Obesity Surgery Center";"ADSET_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Fizik Tedavi - Intensive FTR - Rus Bölgesi - Tümü - RU - Doruk Hospital - FTR - B";"120206454436730080";"Fizik Tedavi - Intensive FTR - Rus Bölgesi - Tümü - RU - Doruk Hospital";"Fizik Tedavi - Intensive FTR - Rus Bölgesi - Tümü - RU - Doruk Hospital";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Obezite Cerrahisi - İngiltere - Tümü - EN - Obesity Surgery Center - 4";"120214487756000080";"Obezite Cerrahisi - İngiltere - Tümü - EN - Obesity Surgery Center - Statik Set";"Obezite - Obezite Cerrahisi - Birleşik Krallık - Tümü - EN - Obesity Surgery Center";"ADSET_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Obezite - Obezite Cerrahisi - Almanya - Avrupa Bölgesi - Tümü - DE - Obesity Surgery Turkey - Statik Set - onbeş saniye - 5";"120214747975690080";"Obezite - Obezite Cerrahisi - Almanya - Avrupa Bölgesi - Tümü - DE - Obesity Surgery Turkey - 1 Dakika & 15 Saniye Set";"Obezite - Obezite Cerrahisi - Avrupa Bölgesi - Almanya - DE - Obesity Surgery Turkey";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Obezite - Obezite Cerrahisi - Almanya - Avrupa Bölgesi - Tümü - DE - Obesity Surgery Turkey - Statik Set - bir dakika - 11";"120214749296780080";"Obezite - Obezite Cerrahisi - Almanya - Avrupa Bölgesi - Tümü - DE - Obesity Surgery Turkey - 1 Dakika & 15 Saniye Set";"Obezite - Obezite Cerrahisi - Avrupa Bölgesi - Almanya - DE - Obesity Surgery Turkey";"PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Obezite - Obezite Cerrahisi - Almanya - Avrupa Bölgesi - Tümü - DE - Obesity Surgery Turkey - Statik Set -  28";"120214613305550080";"Obezite - Obezite Cerrahisi - Almanya - Avrupa Bölgesi - Tümü - DE - Obesity Surgery Turkey - Statik Set";"Obezite - Obezite Cerrahisi - Avrupa Bölgesi - Almanya - DE - Obesity Surgery Turkey";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Fizik Tedavi - Intensive FTR - Arap Bölgesi - Tümü - AR - Doruk Hospital - 3";"120214290579590080";"Fizik Tedavi - Intensive FTR - Arap Bölgesi - Tümü - AR - Doruk Hospital - Statik Set";"Fizik Tedavi - Intensive FTR - Arap Bölgesi - Tümü - AR - Doruk Hospital";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Obezite - Obezite Cerrahisi - Fransa - Avrupa Bölgesi - Tümü - FR - Obesity Surgery Center - Statik Set - 1";"120214556412990080";"Obezite - Obezite Cerrahisi - Fransa - Avrupa Bölgesi - Tümü - FR - Obesity Surgery Center - Statik Set";"Obezite - Obezite Cerrahisi - Avrupa Bölgesi - Fransa - FR - Obesity Surgery Center";"WITH_ISSUES";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Obezite - Obezite Cerrahisi -  İngiltere - Avrupa Bölgesi - Tümü - EN - Doruk Hospital - Statik Set - 16";"120214554423690080";"Obezite - Obezite Cerrahisi -  İngiltere - Avrupa Bölgesi - Tümü - EN - Doruk Hospital - Statik Set";"Obezite - Obezite Cerrahisi - Birleşik Krallık - Tümü - EN - Doruk Hospital";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Obezite - Obezite Cerrahisi - Almanya - Avrupa Bölgesi - Tümü - DE - Obesity Surgery Turkey - Statik Set - onbeş saniye - 6";"120214748183210080";"Obezite - Obezite Cerrahisi - Almanya - Avrupa Bölgesi - Tümü - DE - Obesity Surgery Turkey - 1 Dakika & 15 Saniye Set";"Obezite - Obezite Cerrahisi - Avrupa Bölgesi - Almanya - DE - Obesity Surgery Turkey";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Obezite - Obezite Cerrahisi - Almanya - Avrupa Bölgesi - Tümü - DE - Obesity Surgery Turkey - Statik Set - bir dakika - 6";"120214748987360080";"Obezite - Obezite Cerrahisi - Almanya - Avrupa Bölgesi - Tümü - DE - Obesity Surgery Turkey - 1 Dakika & 15 Saniye Set";"Obezite - Obezite Cerrahisi - Avrupa Bölgesi - Almanya - DE - Obesity Surgery Turkey";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Obezite - Obezite Cerrahisi - Almanya - Avrupa Bölgesi - Tümü - DE - Obesity Surgery Turkey - Statik Set - onbeş saniye -  3";"120214747537700080";"Obezite - Obezite Cerrahisi - Almanya - Avrupa Bölgesi - Tümü - DE - Obesity Surgery Turkey - 1 Dakika & 15 Saniye Set";"Obezite - Obezite Cerrahisi - Avrupa Bölgesi - Almanya - DE - Obesity Surgery Turkey";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
